Timestamp,Temperature (C),Humidity (%),Pressure (hPa),Baro Alt (m),GPS Alt (m),Ascent Rate (m/s),Max Ascent (m/s),Speed (m/s),Max Speed (m/s),Max Alt (m),Burst Detected,Falling,Temp at Burst,TimeSrc,Fix,Sats
8/9/2025 17:16,21.39,69.71,1022.55,0,NA,NA,0,NA,0,0,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:16,21.58,69.77,1022.6,-0.37,NA,-0.07,0,NA,0,0,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:16,21.64,69.94,1022.57,-0.14,NA,0.05,0.05,NA,0,0,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:16,21.7,69.41,1022.6,-0.39,NA,-0.05,0.05,NA,0,0,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:16,21.75,69.2,1022.53,0.17,NA,0.11,0.11,NA,0,0.17,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:16,21.8,69.05,1022.56,-0.09,NA,-0.05,0.11,NA,0,0.17,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:16,21.82,69.07,1022.55,-0.01,NA,0.02,0.11,NA,0,0.17,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:16,21.87,69.16,1022.52,0.27,NA,0.06,0.11,NA,0,0.27,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:16,21.91,69.4,1022.58,-0.26,NA,-0.1,0.11,NA,0,0.27,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:16,21.93,69.1,1022.54,0.12,NA,0.07,0.11,NA,0,0.27,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:16,21.95,68.56,1022.52,0.23,NA,0.02,0.11,NA,0,0.27,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:17,21.98,68.5,1022.52,0.25,NA,0,0.11,NA,0,0.27,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:17,22,68.49,1022.5,0.45,NA,0.04,0.11,NA,0,0.45,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:17,22.03,68.73,1022.53,0.16,NA,-0.06,0.11,NA,0,0.45,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:17,22.03,68.58,1022.48,0.57,NA,0.08,0.11,NA,0,0.57,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:17,22.06,68.76,1022.48,0.55,NA,0,0.11,NA,0,0.57,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:17,22.07,69.2,1022.46,0.72,NA,0.03,0.11,NA,0,0.72,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:17,22.09,68.84,1022.48,0.56,NA,-0.03,0.11,NA,0,0.72,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:17,22.11,68.56,1022.48,0.56,NA,0,0.11,NA,0,0.72,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:17,22.12,68.35,1022.5,0.44,NA,-0.02,0.11,NA,0,0.72,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:17,22.14,68.13,1022.48,0.58,NA,0.03,0.11,NA,0,0.72,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:17,22.15,67.85,1022.49,0.52,NA,-0.01,0.11,NA,0,0.72,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:17,22.17,67.69,1022.49,0.47,NA,-0.01,0.11,NA,0,0.72,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:18,22.18,67.69,1022.47,0.69,NA,0.04,0.11,NA,0,0.72,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:18,22.2,67.63,1022.5,0.44,NA,-0.05,0.11,NA,0,0.72,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:18,22.21,67.62,1022.51,0.36,NA,-0.02,0.11,NA,0,0.72,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:18,22.2,67.7,1022.51,0.31,NA,-0.01,0.11,NA,0,0.72,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:18,22.22,67.54,1022.48,0.58,NA,0.05,0.11,NA,0,0.72,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:18,22.23,67.36,1022.51,0.34,NA,-0.05,0.11,NA,0,0.72,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:18,22.24,67.29,1022.48,0.62,NA,0.06,0.11,NA,0,0.72,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:18,22.25,67.4,1022.5,0.4,NA,-0.04,0.11,NA,0,0.72,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:18,22.27,67.28,1022.5,0.41,NA,0,0.11,NA,0,0.72,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:18,22.28,67.31,1022.48,0.62,NA,0.04,0.11,NA,0,0.72,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:18,22.29,67.36,1022.51,0.34,NA,-0.06,0.11,NA,0,0.72,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:18,22.3,67.24,1022.46,0.75,NA,0.08,0.11,NA,0,0.75,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:19,22.32,67.2,1022.5,0.42,NA,-0.06,0.11,NA,0,0.75,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:19,22.34,67.21,1022.48,0.55,NA,0.03,0.11,NA,0,0.75,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:19,22.35,67.18,1022.5,0.45,NA,-0.02,0.11,NA,0,0.75,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:19,22.38,67.2,1022.51,0.35,NA,-0.02,0.11,NA,0,0.75,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:19,22.4,67.23,1022.45,0.87,NA,0.1,0.11,NA,0,0.87,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:19,22.43,67.32,1022.48,0.58,NA,-0.06,0.11,NA,0,0.87,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:19,22.45,67.37,1022.46,0.73,NA,0.03,0.11,NA,0,0.87,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:19,22.48,67.47,1022.42,1.06,NA,0.07,0.11,NA,0,1.06,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:19,22.51,67.49,1022.46,0.77,NA,-0.06,0.11,NA,0,1.06,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:19,22.53,67.73,1022.42,1.12,NA,0.07,0.11,NA,0,1.12,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:19,22.55,67.46,1022.46,0.72,NA,-0.08,0.11,NA,0,1.12,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:19,22.57,67.27,1022.44,0.93,NA,0.04,0.11,NA,0,1.12,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:20,22.59,67.18,1022.46,0.72,NA,-0.04,0.11,NA,0,1.12,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:20,22.59,67.08,1022.44,0.89,NA,0.03,0.11,NA,0,1.12,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:20,22.61,67.02,1022.42,1.1,NA,0.04,0.11,NA,0,1.12,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:20,22.63,67.05,1022.43,0.99,NA,-0.02,0.11,NA,0,1.12,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:20,22.66,67.06,1022.42,1.1,NA,0.02,0.11,NA,0,1.12,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:20,22.68,67.06,1022.46,0.76,NA,-0.07,0.11,NA,0,1.12,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:20,22.7,67.15,1022.43,1.01,NA,0.05,0.11,NA,0,1.12,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:20,22.73,67.28,1022.36,1.59,NA,0.12,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:20,22.75,67.37,1022.39,1.29,NA,-0.06,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:20,22.78,70.98,1022.42,1.09,NA,-0.04,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:20,22.81,70.74,1022.44,0.94,NA,-0.03,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:20,22.83,70.71,1022.44,0.94,NA,0,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:21,22.87,70.19,1022.42,1.07,NA,0.03,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:21,22.89,69.72,1022.44,0.96,NA,-0.02,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:21,22.93,69.58,1022.48,0.59,NA,-0.07,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:21,22.95,69.43,1022.44,0.93,NA,0.07,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:21,22.98,69.22,1022.49,0.49,NA,-0.09,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:21,23.01,70.39,1022.46,0.76,NA,0.05,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:21,23.05,70.49,1022.45,0.86,NA,0.02,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:21,23.1,69.46,1022.48,0.61,NA,-0.05,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:21,23.14,68.25,1022.48,0.59,NA,0,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:21,23.26,69.87,1022.47,0.66,NA,0.01,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:21,23.32,68,1022.47,0.71,NA,0.01,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:21,23.49,67.64,1022.5,0.43,NA,-0.05,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:22,23.57,67.67,1022.47,0.64,NA,0.04,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:22,23.69,66.92,1022.46,0.71,NA,0.02,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:22,23.81,66.83,1022.47,0.64,NA,-0.01,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:22,23.93,66.42,1022.45,0.8,NA,0.03,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:22,24.06,66.19,1022.45,0.84,NA,0.01,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:22,24.18,65.99,1022.45,0.88,NA,0.01,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:22,24.3,65.4,1022.46,0.72,NA,-0.03,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:22,24.41,64.99,1022.46,0.78,NA,0.01,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:22,24.5,64.67,1022.47,0.7,NA,-0.02,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:22,24.48,63.78,1022.45,0.86,NA,0.03,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:22,24.49,63.37,1022.47,0.66,NA,-0.04,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:22,24.46,63.22,1022.49,0.47,NA,-0.04,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:23,24.45,63.18,1022.47,0.69,NA,0.04,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:23,24.43,63.09,1022.52,0.28,NA,-0.08,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:23,24.4,62.93,1022.46,0.75,NA,0.09,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:23,24.36,62.89,1022.45,0.87,NA,0.02,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:23,24.32,62.88,1022.43,0.97,NA,0.02,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:23,24.29,62.88,1022.46,0.71,NA,-0.05,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:23,24.24,62.87,1022.44,0.89,NA,0.04,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:23,24.21,62.86,1022.47,0.71,NA,-0.04,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:23,24.18,62.82,1022.47,0.7,NA,0,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:23,24.15,62.65,1022.44,0.89,NA,0.04,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:23,24.12,62.71,1022.43,1,NA,0.02,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:23,24.08,62.68,1022.45,0.8,NA,-0.04,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:24,24.03,62.73,1022.42,1.06,NA,0.05,0.12,NA,0,1.59,NO,NO,NA,GPS,NO_FIX,0
8/9/2025 17:24,24,62.71,1022.44,0.9,26.4,-0.03,0.12,0.13,0.13,1.59,NO,NO,NA,GPS,FIX_OK,0
8/9/2025 17:24,23.96,62.67,1022.41,1.17,-22.1,0.06,0.12,0.4,0.4,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:24,23.93,62.98,1022.43,1.02,-16.6,-0.03,0.12,0.29,0.4,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:24,23.9,63.42,1022.43,0.99,-12.9,0,0.12,0.3,0.4,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:24,23.87,63.81,1022.45,0.85,-8.3,-0.03,0.12,0.4,0.4,1.59,NO,NO,NA,GPS,FIX_OK,3
8/9/2025 17:24,23.86,64.08,1022.43,1.01,-8.9,0.03,0.12,0.39,0.4,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:24,23.85,64.08,1022.46,0.79,-9.3,-0.04,0.12,0.21,0.4,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:24,23.84,64.12,1022.44,0.89,-9.7,0.02,0.12,0.08,0.4,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:24,23.84,64.12,1022.43,0.99,-9.2,0.02,0.12,0.32,0.4,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:24,23.82,64.13,1022.41,1.19,-9,0.04,0.12,0.2,0.4,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:24,23.8,64.17,1022.43,0.98,-8.5,-0.04,0.12,0.39,0.4,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:25,23.79,63.95,1022.45,0.83,-7.1,-0.03,0.12,0.01,0.4,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:25,23.77,64.29,1022.44,0.95,-4.4,0.02,0.12,0.06,0.4,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:25,23.88,68.15,1022.44,0.9,-3.4,-0.01,0.12,0.24,0.4,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:25,23.83,64.81,1022.48,0.58,-4,-0.06,0.12,0.27,0.4,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:25,23.92,64.58,1022.42,1.1,-5,0.11,0.12,0.85,0.85,1.59,NO,NO,NA,GPS,FIX_OK,0
8/9/2025 17:25,23.93,64.48,1022.45,0.88,-5,-0.05,0.12,0.85,0.85,1.59,NO,NO,NA,GPS,FIX_OK,0
8/9/2025 17:25,23.92,64.5,1022.49,0.51,-6.2,-0.07,0.12,0.04,0.85,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:25,23.94,64.5,1022.5,0.44,-7.3,-0.02,0.12,0.45,0.85,1.59,NO,NO,NA,GPS,FIX_OK,3
8/9/2025 17:25,23.95,64.22,1022.49,0.48,-8.8,0.01,0.12,0.58,0.85,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:25,23.97,65.13,1022.5,0.4,-9.5,-0.02,0.12,0.25,0.85,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:25,23.97,64.75,1022.47,0.69,-9.6,0.06,0.12,0.72,0.85,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:25,23.95,63.5,1022.49,0.46,-9.6,-0.04,0.12,0.53,0.85,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:26,23.97,63.29,1022.46,0.74,-9,0.05,0.12,0.56,0.85,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:26,23.98,63.33,1022.47,0.66,-8.8,-0.02,0.12,0.37,0.85,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:26,23.97,62.96,1022.45,0.87,-10.1,0.04,0.12,1.04,1.04,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:26,23.99,62.93,1022.59,-0.32,-10.9,-0.24,0.12,0.04,1.04,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:26,23.99,62.62,1022.54,0.08,-11.4,0.08,0.12,0.06,1.04,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:26,24,62.49,1022.51,0.32,-11.6,0.05,0.12,0.45,1.04,1.59,NO,NO,NA,GPS,FIX_OK,4
8/9/2025 17:26,24.03,62.94,1022.54,0.1,0,-0.04,0.12,0.03,1.04,1.59,NO,NO,NA,GPS,FIX_OK,6
8/9/2025 17:26,24.06,62.96,1022.41,1.15,-0.3,0.21,0.21,0.07,1.04,1.59,NO,NO,NA,GPS,FIX_OK,6
8/9/2025 17:26,24.09,62.84,1022.4,1.24,-1.6,0.02,0.21,0.65,1.04,1.59,NO,NO,NA,GPS,FIX_OK,6
8/9/2025 17:26,24.12,62.82,1022.41,1.2,-3.6,-0.01,0.21,1.18,1.18,1.59,NO,NO,NA,GPS,FIX_OK,6
8/9/2025 17:26,24.16,64.08,1022.52,0.29,-5.7,-0.18,0.21,0.34,1.18,1.59,NO,NO,NA,GPS,FIX_OK,6
8/9/2025 17:26,24.2,64.65,1022.53,0.17,-7.4,-0.02,0.21,0.31,1.18,1.59,NO,NO,NA,GPS,FIX_OK,6
8/9/2025 17:27,24.24,64.97,1022.5,0.41,-7.1,0.05,0.21,0.13,1.18,1.59,NO,NO,NA,GPS,FIX_OK,6
8/9/2025 17:27,24.27,64.41,1022.48,0.6,-7.2,0.04,0.21,0.19,1.18,1.59,NO,NO,NA,GPS,FIX_OK,6
8/9/2025 17:27,24.32,64.42,1022.5,0.44,-7.3,-0.03,0.21,0.05,1.18,1.59,NO,NO,NA,GPS,FIX_OK,6
8/9/2025 17:27,24.36,65.15,1022.52,0.27,-7.4,-0.03,0.21,0.02,1.18,1.59,NO,NO,NA,GPS,FIX_OK,6
8/9/2025 17:27,24.42,64.84,1022.51,0.34,-7.6,0.01,0.21,0.09,1.18,1.59,NO,NO,NA,GPS,FIX_OK,6
8/9/2025 17:27,24.46,64.05,1022.53,0.17,-8,-0.03,0.21,0.06,1.18,1.59,NO,NO,NA,GPS,FIX_OK,7
8/9/2025 17:27,24.5,64.08,1022.53,0.19,-8,0,0.21,0,1.18,1.59,NO,NO,NA,GPS,FIX_OK,8
8/9/2025 17:27,24.55,63.92,1022.49,0.49,-8,0.06,0.21,0.03,1.18,1.59,NO,NO,NA,GPS,FIX_OK,8
8/9/2025 17:27,24.6,63.92,1022.51,0.33,-8,-0.03,0.21,0.01,1.18,1.59,NO,NO,NA,GPS,FIX_OK,8
8/9/2025 17:27,24.64,64.07,1022.49,0.54,-7.9,0.04,0.21,0.08,1.18,1.59,NO,NO,NA,GPS,FIX_OK,8
8/9/2025 17:27,24.7,64.54,1022.51,0.31,-8.1,-0.05,0.21,0.04,1.18,1.59,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:27,24.75,63.88,1022.47,0.7,-8,0.08,0.21,0.01,1.18,1.59,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:28,24.81,63.19,1022.48,0.59,-8,-0.02,0.21,0.05,1.18,1.59,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:28,24.85,63.38,1022.45,0.82,-8.1,0.05,0.21,0.06,1.18,1.59,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:28,24.91,63.92,1022.49,0.5,-8.2,-0.06,0.21,0.15,1.18,1.59,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:28,24.93,61.75,1022.35,1.66,-8,0.23,0.23,0.55,1.18,1.66,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:28,24.98,61.54,1022.35,1.69,-8.1,0.01,0.23,1.45,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:28,25.07,61.96,1022.49,0.48,-8.7,-0.24,0.23,0.29,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:28,25.13,61.97,1022.49,0.52,-9,0.01,0.23,0.35,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:28,25.21,62.01,1022.46,0.72,-9.5,0.04,0.23,0.39,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:28,25.29,62.53,1022.46,0.73,-10.9,0,0.23,0.78,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:28,25.38,62.52,1022.53,0.16,-13.7,-0.11,0.23,0.46,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:28,25.45,62.45,1022.47,0.71,-15.5,0.11,0.23,1.37,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:28,25.51,61.89,1022.51,0.37,-16,-0.07,0.23,0.33,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:29,25.57,61.79,1022.52,0.26,-17.5,-0.02,0.23,0.61,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:29,25.62,61.15,1022.5,0.39,-18.4,0.03,0.23,0.33,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:29,25.68,60.56,1022.53,0.18,-19.3,-0.04,0.23,0.42,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:29,25.73,60.39,1022.52,0.29,-19.9,0.02,0.23,0.5,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:29,25.79,60.38,1022.49,0.47,-20.9,0.04,0.23,0.55,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:29,25.84,59.92,1022.54,0.11,-22.8,-0.07,0.23,0.55,1.45,1.69,NO,NO,NA,GPS,FIX_OK,8
8/9/2025 17:29,25.9,59.75,1022.5,0.43,-23.9,0.06,0.23,0.74,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:29,25.96,59.44,1022.51,0.36,-24.8,-0.01,0.23,0.62,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:29,26.02,59.56,1022.53,0.2,-25.7,-0.03,0.23,0.58,1.45,1.69,NO,NO,NA,GPS,FIX_OK,8
8/9/2025 17:29,26.08,59.37,1022.52,0.3,-26.8,0.02,0.23,0.41,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:29,26.13,59.55,1022.56,-0.11,-27.4,-0.08,0.23,0.6,1.45,1.69,NO,NO,NA,GPS,FIX_OK,8
8/9/2025 17:29,26.19,60,1022.53,0.19,-28.4,0.06,0.23,0.51,1.45,1.69,NO,NO,NA,GPS,FIX_OK,8
8/9/2025 17:30,26.25,61.36,1022.5,0.43,-29.4,0.05,0.23,0.33,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:30,26.32,62.33,1022.47,0.64,-30.3,0.04,0.23,0.37,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:30,26.38,61.74,1022.48,0.57,-31.1,-0.01,0.23,0.32,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:30,26.44,62.58,1022.49,0.53,-31.7,-0.01,0.23,0.22,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:30,26.51,60.06,1022.47,0.67,-31.9,0.03,0.23,0.32,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:30,26.58,59.17,1022.52,0.25,-31.8,-0.08,0.23,0.68,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:30,26.67,59.33,1022.49,0.52,-31.7,0.05,0.23,0.7,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:30,26.77,59.39,1022.5,0.4,-31.7,-0.02,0.23,0.3,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:30,26.85,58.18,1022.56,-0.1,-31.6,-0.1,0.23,0.64,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:30,26.97,57.9,1022.49,0.49,-31.7,0.12,0.23,0.29,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:30,27.08,57.38,1022.46,0.75,-31.6,0.05,0.23,0.44,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:30,27.22,56.95,1022.46,0.75,-31.6,0,0.23,0.67,1.45,1.69,NO,NO,NA,GPS,FIX_OK,8
8/9/2025 17:31,27.39,57.42,1022.47,0.64,-31.7,-0.02,0.23,0.35,1.45,1.69,NO,NO,NA,GPS,FIX_OK,7
8/9/2025 17:31,27.55,56.55,1022.45,0.81,-31.8,0.03,0.23,0.33,1.45,1.69,NO,NO,NA,GPS,FIX_OK,7
8/9/2025 17:31,27.7,56.3,1022.44,0.91,-32.3,0.02,0.23,0.73,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:31,27.87,56.18,1022.45,0.85,-32.5,-0.01,0.23,0.03,1.45,1.69,NO,NO,NA,GPS,FIX_OK,8
8/9/2025 17:31,28.04,55.99,1022.51,0.38,-32.6,-0.09,0.23,0.06,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:31,28.2,55.36,1022.46,0.79,-33,0.08,0.23,0.65,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:31,28.36,55.89,1022.49,0.52,-33.9,-0.05,0.23,0.56,1.45,1.69,NO,NO,NA,GPS,FIX_OK,8
8/9/2025 17:31,28.52,55.81,1022.45,0.81,-34.7,0.06,0.23,0.53,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:31,28.7,55.22,1022.45,0.84,-35.8,0.01,0.23,0.78,1.45,1.69,NO,NO,NA,GPS,FIX_OK,8
8/9/2025 17:31,28.85,54.93,1022.42,1.07,-38.4,0.05,0.23,0.45,1.45,1.69,NO,NO,NA,GPS,FIX_OK,9
8/9/2025 17:31,29.02,54.52,1022.45,0.81,-43.9,-0.05,0.23,0.63,1.45,1.69,NO,NO,NA,GPS,FIX_OK,8
8/9/2025 17:31,29.18,53.99,1022.44,0.9,-47.6,0.02,0.23,0.61,1.45,1.69,NO,NO,NA,GPS,FIX_OK,8
